;day;Australia;Austria;Bahrain;Bangladesh;Belarus;Belgium;Bosnia and Herzegovina;Brazil;Burkina Faso;Canada;Chile;China;Chinese Taipei;Colombia;Cote d'Ivoire;Croatia;Czech Republic;Denmark;Ecuador;El Salvador;Finland;France;Gambia;Georgia;Germany;Ghana;Gibraltar;Hong Kong;Hungary;India;Indonesia;Iran;Ireland;Israel;Italy;Japan;Jordan;Latvia;Lithuania;Luxembourg;Macedonia;Madagascar;Malaysia;Malta;Mexico;Netherlands;New Zealand;Nigeria;Norway;Pakistan;Papua New Guinea;Peru;Poland;Portugal;Romania;Russian Federation;Rwanda;Singapore;Slovakia;South Africa;South Korea;Spain;Sri Lanka;Sweden;Switzerland;Thailand;Trinidad and Tobago;Tunisia;Turkey;Uganda;United Arab Emirates;United Kingdom;United States of America
15;2020-08-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;2020-08-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;2020-08-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;2020-09-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;2020-09-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;2020-09-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;2020-09-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;2020-09-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;2020-09-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;2020-09-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;2020-09-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;2020-09-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;2020-09-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;2020-09-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;2020-09-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;2020-09-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;2020-09-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;2020-09-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;2020-09-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;2020-09-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35;2020-09-18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36;2020-09-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37;2020-09-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38;2020-09-21;6.6227463180717E-07;8.87594601133589E-06;6.2647793459595E-07;1.49659407732419E-06;8.27732739095734E-07;3.37834744366857E-05;9.43548434374704E-08;2.67347351598553E-06;3.54390650109252E-08;4.76739402760764E-06;1.33960615360609E-07;7.54555750158224E-06;5.98767759627402E-07;2.04704282353631E-07;8.72983971617169E-08;1.14935044825046E-05;8.75453067887264E-06;1.54472372540908E-05;1.83243671377543E-07;4.99551970974461E-09;2.63606307724629E-06;0.000241933881416252;1.28158623509905E-07;5.2352149157404E-08;6.69614649810173E-05;3.14538087550142E-06;7.04114784433549E-06;4.87658117610603E-06;1.35092049804241E-05;1.46866330531266E-05;5.52352682175423E-07;1.37773201425971E-06;8.17554564238447E-05;4.26358858032482E-06;0.000160474288623668;1.42033956742791E-06;4.18727424278092E-07;8.10467137641793E-06;2.03715219338401E-05;1.53776760513418E-06;2.05239484716815E-06;2.12813772457737E-08;7.72714492567114E-07;9.65208147113968E-06;4.93660350927467E-07;4.30948659173646E-05;6.03472225966119E-07;6.15887548960404E-06;6.0117869958028E-06;1.20767629586444E-05;3.38261199427897E-09;4.33019914513576E-08;8.78948599093306E-05;8.06129679056279E-05;5.23490776558795E-05;8.2906912070297E-06;1.1377688352741E-07;2.43247841568625E-06;8.34510406831421E-06;7.10550669780976E-07;1.05011116752177E-06;0.000176203337118189;1.52753029276886E-06;1.52613300586065E-05;1.50775731572513E-05;1.35391964622775E-06;1.30153063597453E-08;7.26343725378935E-07;7.87843728760591E-05;1.71908638668153E-07;1.29516938983106E-05;0.632120558828558;1.75515513308317E-05
39;2020-09-22;2.12513965530769E-06;2.84813170117378E-05;2.01027351898864E-06;4.8023408088508E-06;2.65606934332824E-06;0.000108402121364473;3.02770686960628E-07;8.57875523763795E-06;1.13718706595979E-07;1.52977808304711E-05;4.2985971134748E-07;2.42123747402489E-05;1.92135579175169E-06;6.56865576588848E-07;2.80127600473626E-07;3.68804855263981E-05;2.80917207777893E-05;4.95670509523896E-05;5.88001683817323E-07;1.60298828169489E-08;8.45871138419892E-06;0.000776122581087833;4.11241984171031E-07;1.67990283509428E-07;0.000214853534020911;1.00930263327112E-05;2.2593824928931E-05;1.56481424874883E-05;4.33483912902615E-05;4.71264659441656E-05;1.77241687169392E-06;4.42093126288804E-06;0.000262317464821895;1.36811598887816E-05;0.00051484696812148;4.55765216826444E-06;1.34363366904601E-06;2.60064573488365E-05;6.53677261170589E-05;4.9344601189753E-06;6.5858161739174E-06;6.82887861760812E-08;2.47952425055132E-06;3.09717697930636E-05;1.58408209070515E-06;0.000138278460746777;1.9364517074507E-06;1.97627848809268E-05;1.92908060325329E-05;3.87520268748018E-05;1.08543008797095E-08;1.38949670839178E-07;0.000282014210346084;0.000258652045753894;0.000167970725530666;2.66033566270085E-05;3.65093122853192E-07;7.80544201331963E-06;2.67779562322906E-05;2.2800500765466E-06;3.36964730568355E-06;0.00056530038980683;4.90161021096486E-06;4.89705225271477E-05;4.83808936025627E-05;4.34452113103994E-06;4.17641899237246E-08;2.33072757256528E-06;0.000252785388034904;5.51629256853169E-07;4.155947307654E-05;0.959597026638093;5.63192370848754E-05
40;2020-09-23;4.55579601261509E-06;6.10562766546967E-05;4.3095505092175E-06;1.02950653414957E-05;5.6939817669232E-06;0.000232374345596298;6.49069308218695E-07;1.83907511973615E-05;2.43786249398479E-07;3.27945712739041E-05;9.21518288305467E-07;5.19049403198689E-05;4.11893216200208E-06;1.40816537866545E-06;6.00527851728507E-07;7.90614531729077E-05;6.02211006239828E-05;0.000106257132715873;1.26053743089559E-06;3.4364313010031E-08;1.81334078065458E-05;0.00166308652285428;8.81606262144475E-07;3.60131776969389E-07;0.0004605390483885;2.16369590025685E-05;4.84352415916189E-05;3.35456512924192E-05;9.29264916720296E-05;0.00010102537954858;3.7996426848468E-06;9.47741694328954E-06;0.000562262830227104;2.932897214693E-05;0.00110338632272166;9.77051302887201E-06;2.88043359050349E-06;5.57509226633547E-05;0.000140127852099183;1.0578296612746E-05;1.41183937964478E-05;1.46395153345436E-07;5.31551156003622E-06;6.63950424369048E-05;3.39589781193293E-06;0.000296413182583392;4.15129419723564E-06;4.2366301987932E-05;4.13545125086715E-05;8.30734258279658E-05;2.32690780275089E-08;2.97875517883006E-07;0.000604474893939795;0.000554407371527279;0.000360055294038789;5.70304963767495E-05;7.82673959023756E-07;1.67329643473403E-05;5.74047855992097E-05;4.88788682716424E-06;7.22372047173348E-06;0.00121147982878142;1.0507874502085E-05;0.000104978387588692;0.000103714431683592;9.31361234287695E-06;8.95326366646895E-08;4.99652721958504E-06;0.000541834310207505;1.18256351952959E-06;8.90916563423092E-05;0.998970854785575;0.000120731361371138
41;2020-09-24;8.15636134595496E-06;0.000109308216303992;7.71550229968226E-06;1.84314842744137E-05;1.01940806329597E-05;0.000415988444872383;1.16204763661664E-06;3.29252652443777E-05;4.36457673681602E-07;5.87123277451551E-05;1.64982078211843E-06;9.29250401881525E-05;7.37423378471075E-06;2.52107862545519E-06;1.07514247765722E-06;0.000141541630242575;0.000107813047671732;0.000190227292180626;2.25677623321496E-06;6.15234427382855E-08;3.2464542428087E-05;0.00297551587234677;1.5783651549079E-06;6.4475445500374E-07;0.000824366589885298;3.87369549359984E-05;8.67133824830528E-05;6.00569732131556E-05;0.000166362930710711;0.000180861497341651;6.80260220116948E-06;1.69676356583748E-05;0.00100641206609814;5.25079156848489E-05;0.00197456370124467;1.74923702375943E-05;5.15691938052656E-06;9.98103229351009E-05;0.000250861136395883;1.89385573940824E-05;2.52764359864348E-05;2.62095547571328E-07;9.51649720188877E-06;0.000118865884823027;6.0797678971746E-06;0.000530615106478332;7.43217230195016E-06;7.58483707031702E-05;7.40369940724088E-05;0.000148723923065859;4.16593166130515E-08;5.33295266340286E-07;0.00108195072374937;0.000992354412900297;0.000644525897860656;0.000102101079412875;1.40124384991014E-06;2.99573217249481E-05;0.000102771150149362;8.75091111152913E-06;1.29328029941447E-05;0.00216790964732758;1.88124796619664E-05;0.00018793810815009;0.000185675397216274;1.66743736265051E-05;1.60292915599811E-07;8.94541245202497E-06;0.000969854241995289;2.11717737368361E-06;0.000159497805694123;0.999995519269647;0.000216138606409512
42;2020-09-25;1.31711606246405E-05;0.000176509014662769;1.24592486221841E-05;2.97636731372527E-05;1.64617264527719E-05;0.000671667599962353;1.87651678682771E-06;5.31683966200262E-05;7.04807882470681E-07;9.4809124779298E-05;2.66419020280605E-06;0.000150054501387895;1.19081581719847E-05;4.0711277541474E-06;1.73617922181753E-06;0.000228556708291593;0.000174094722275281;0.00030716809515305;3.64432311300545E-06;9.93503265297455E-08;5.24244193500427E-05;0.00480057603878146;2.54880113046486E-06;1.04117310898113E-06;0.00133088022656189;6.25531211013779E-05;0.000140024240979755;9.69804286787676E-05;0.000268635267217456;0.00029204558904105;1.09850703941478E-05;2.73998220326178E-05;0.00162468850532028;8.47903535218626E-05;0.00318666239235906;2.82471738415734E-05;8.32757074372783E-06;0.000161172451560286;0.000405068589448569;3.05825041383939E-05;4.0817005536661E-05;4.23241539625822E-07;1.5367546324075E-05;0.000191942008263515;9.81781547654795E-06;0.000856717097528161;1.20017190043783E-05;0.000122479895360813;0.000119554952235769;0.000240153905129238;6.72730027705608E-08;8.61184758285603E-07;0.00174659279182338;0.00160200163893457;0.00104059799167959;0.000164871420137511;2.26277936513715E-06;4.83757444201682E-05;0.00016595340696875;1.4131256562378E-05;2.08842850647262E-05;0.00349848680422136;3.03789115212466E-05;0.000303471865974083;0.000299818376446315;2.69262565663166E-05;2.58846909615345E-07;1.44453428044548E-05;0.00156568945322883;3.4188940200671E-06;0.000257550320285853;0.999999997694312;0.000349005415342551
43;2020-09-26;1.92332766787364E-05;0.000257738797534729;1.81937053270178E-05;4.34624397070741E-05;2.40383295548936E-05;0.000980658520165799;2.74020349407395E-06;7.76387973030351E-05;1.02920344572802E-06;0.000138443066721134;3.89041122920899E-06;0.000219111201215446;1.73889738310263E-05;5.94490437861887E-06;2.53527416168408E-06;0.000333734940453521;0.000254213584473919;0.000448513946009202;5.32165922268364E-06;1.4507742491096E-07;7.65524225531657E-05;0.0070023438145279;3.72191324472613E-06;1.52038434169834E-06;0.00194283740268391;9.1342581486408E-05;0.000204465378795518;0.000141613597638529;0.000392253408638173;0.000426434182314516;1.60410316554092E-05;4.00106450376507E-05;0.00237158230243893;0.000123813648355381;0.00464994499390093;4.12479841713793E-05;1.21604052423706E-05;0.000235345149755044;0.000591450805936352;4.4658130251678E-05;5.96029300998226E-05;6.18043143412142E-07;2.24405524577263E-05;0.000280273088492995;1.43365427348563E-05;0.00125078405987238;1.75255963337728E-05;0.0001788475991233;0.000174576656041534;0.000350668050366401;9.82361550377523E-08;1.25755444963578E-06;0.0025494562326648;0.00233847816224507;0.00151918092569932;0.000240746204788817;3.30424721751791E-06;7.0640436739776E-05;0.000242326067896222;2.06352587274727E-05;3.04963648495087E-05;0.00510458892497848;4.4360836020674E-05;0.000443117244459686;0.000437782936168717;3.93191244015096E-05;3.77984079433619E-07;2.10939036677498E-05;0.00228549155698097;4.99247439729513E-06;0.000376068450833112;0.999999999999756;0.000509598135628244
44;2020-09-27;2.6561428116517E-05;0.000355924764004217;2.51257702988827E-05;6.00219691395965E-05;3.31972439584586E-05;0.00135405522980434;3.78427181405617E-06;0.000107219088137405;1.42134949779267E-06;0.000191187498149283;5.37272883768177E-06;0.000302584156190099;2.40144281410364E-05;8.21001812120668E-06;3.50126074442323E-06;0.000460865073479847;0.000351056851747605;0.000619353465007389;7.3493064073293E-06;2.00354711817508E-07;0.000105718827761399;0.00965745254070904;5.14003021404632E-06;2.09967944363161E-06;0.00268210237299707;0.000126143668702596;0.000282359625679735;0.00019556582877487;0.00054166902623184;0.000588865969561665;2.21529058967567E-05;5.5255050042507E-05;0.00327372033506658;0.000170984999145306;0.00641596941565124;5.69638127585639E-05;1.67937148898698E-05;0.00032500161054776;0.000816712905313779;6.16732130838099E-05;8.23118594904169E-05;8.53529381347046E-07;3.09907025596317E-05;0.000387041863744107;1.97989874993021E-05;0.00172694515934524;2.42031051930655E-05;0.00024698356233922;0.000241085704859198;0.000484246974948485;1.35666019164358E-07;1.7367064938399E-06;0.003519137186449;0.00322804393277205;0.00209741071523886;0.000332459894972446;4.56322616014504E-06;9.75544904674509E-05;0.00033464151553713;2.84975776159128E-05;4.21158223933853E-05;0.00704267287667065;6.12626509891386E-05;0.000611901782415614;0.000604536236412222;5.43000611615739E-05;5.22003254419183E-07;2.9130970074499E-05;0.0031549329179015;6.89469671810087E-06;0.000519320559925638;1;0.000703696506886767
45;2020-09-28;3.55594302554117E-05;0.000458536036051542;3.38844955905317E-05;8.32388279961968E-05;4.34508924471668E-05;0.00177821050741713;4.79748585995009E-06;0.000146608943625604;1.97310509911058E-06;0.00025038476165452;7.47026946046793E-06;0.000401181422703899;3.1623145164763E-05;1.0738645028955E-05;4.63533356700296E-06;0.0005750392723475;0.000451536066150721;0.000804463540417924;9.89831115354924E-06;2.96842153248802E-07;0.000142374323865827;0.0126603629089932;7.0699668147012E-06;2.67041242817655E-06;0.00354258507780876;0.000172384834171696;0.000376346595590933;0.000247975267889389;0.000707842208404479;0.000790454794219524;2.96593630027957E-05;7.27659046061849E-05;0.00427751924762526;0.000234167891309718;0.00826133945603718;7.65804202472335E-05;2.31405853661404E-05;0.000420980613809832;0.00107048775612538;8.30439405807666E-05;0.000109237673532808;1.29900987011304E-06;4.09615137601231E-05;0.000498680338359755;2.82123734015814E-05;0.00226790677844331;3.18138202885525E-05;0.00033675524223649;0.000315855047054562;0.000650316852583348;2.13774786272184E-07;2.36257531948396E-06;0.00457581718640578;0.00418773430276697;0.00276093598813591;0.000437324767053923;5.88547768074343E-06;0.000130721211574012;0.000440973598586022;4.57845678035207E-05;5.46400030505662E-05;0.0091303635845229;7.97216212443185E-05;0.000829034004699768;0.000778306777225621;7.31926288320134E-05;7.33956893105952E-07;3.76135921661605E-05;0.00407133565760942;1.08248795361414E-05;0.000700396252490493;1;0.000937636897381197
46;2020-09-29;4.63433547394202E-05;0.000582563804951917;4.43826443707075E-05;0.00011107488829546;5.58028518237044E-05;0.00228732458077343;6.02231021246471E-06;0.000193827617245905;2.63466072435475E-06;0.000321692588960375;9.98526051157512E-06;0.000519321042577415;4.0739943646453E-05;1.37847447011774E-05;5.9943002377861E-06;0.000713041557677591;0.000572987071478886;0.00102782103682135;1.29535013586188E-05;4.12481956084686E-07;0.000186307243935836;0.0162569113241784;9.38373098493995E-06;3.36034364528234E-06;0.00457270231538291;0.000227815741154019;0.000488970952296033;0.000311326850016152;0.000907984866742863;0.00103201249226308;3.86557230361275E-05;9.37472779864861E-05;0.005485398389657;0.000309907902386824;0.0104875432723395;0.000100091536689974;3.0749839853344E-05;0.000536992711434246;0.00137609326463818;0.000108657897159339;0.000141503247876187;1.83302580988371E-06;5.29092032385769E-05;0.000633618074655471;3.83024906794092E-05;0.00291708207244601;4.09432980267995E-05;0.000444359741517445;0.000405919352098101;0.00084932219253942;3.0742848510144E-07;3.11282380204007E-06;0.0058472155145699;0.00534628439278626;0.00355540008504562;0.000562958957410193;7.48388160771062E-06;0.000170470286185105;0.00056836873963704;6.64519972582059E-05;6.97796731932055E-05;0.0116478707161086;0.000101957047260054;0.00108924278668897;0.000988329286952909;9.5836740697571E-05;9.88122233743958E-07;4.78677299184564E-05;0.0051780061745665;1.5537108720176E-05;0.000917391617710815;1;0.00121792299507434
