;day;Australia;Austria;Bahrain;Bangladesh;Belarus;Belgium;Bosnia and Herzegovina;Brazil;Burkina Faso;Canada;Chile;China;Chinese Taipei;Colombia;Cote d'Ivoire;Croatia;Czech Republic;Denmark;Ecuador;El Salvador;Finland;France;Gambia;Georgia;Germany;Ghana;Gibraltar;Hong Kong;Hungary;India;Indonesia;Iran;Ireland;Israel;Italy;Japan;Jordan;Latvia;Lithuania;Luxembourg;Macedonia;Madagascar;Malaysia;Malta;Mexico;Netherlands;New Zealand;Nigeria;Norway;Pakistan;Papua New Guinea;Peru;Poland;Portugal;Romania;Russian Federation;Rwanda;Singapore;Slovakia;South Africa;South Korea;Spain;Sri Lanka;Sweden;Switzerland;Thailand;Trinidad and Tobago;Tunisia;Turkey;Uganda;United Arab Emirates;United Kingdom;United States of America
15;2020-08-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;2020-08-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;2020-08-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;2020-09-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;2020-09-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;2020-09-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;2020-09-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;2020-09-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;2020-09-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;2020-09-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;2020-09-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;2020-09-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;2020-09-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;2020-09-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;2020-09-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;2020-09-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;2020-09-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;2020-09-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;2020-09-16;3.25925618136234E-07;0;0;7.78339637752048E-10;0;3.72526573004677E-07;0;3.26156961610679E-10;4.77897101456638E-09;2.27930830767713E-07;0;0;0;0;0;0;4.67795151023788E-09;0;0;3.67917586453865E-11;0;1.84848320703147E-07;4.4814859155137E-09;0;3.55312458336737E-07;0;0;6.14132874870621E-07;0;2.0439998112021E-09;2.0569675368979E-10;0;9.32950605989431E-06;4.15649554813364E-10;1.50359040190745E-06;5.3567721069279E-08;0;4.01398366863735E-06;0;5.47325046750159E-08;0;6.75857664210737E-11;0;0;0;4.44108318455725E-07;0;0;6.09706768406036E-08;0;0;1.91394552869752E-11;0;0;1.60419974072348E-08;7.78520113277377E-09;0;4.50034745271759E-08;2.8339335326752E-07;3.01100576182899E-10;1.13735054537799E-08;3.48581871765687E-07;0;3.71679823190233E-07;5.00161913552803E-08;0;0;0;0;1.74215995629424E-10;2.93373080431198E-08;0.0696700389316724;8.09667411880307E-08
34;2020-09-17;7.33340421867617E-07;0;9.17874754693314E-10;1.63261173311984E-09;0;8.12086847590568E-07;0;1.04241582795736E-09;8.06895396134523E-09;5.45487595515662E-07;1.29101271847566E-10;0;1.94468818743595E-07;0;0;0;1.50702241638351E-08;0;2.60012518293645E-10;3.67917586453865E-11;2.2146329238111E-07;7.16069068301658E-07;4.4814859155137E-09;3.74161219595702E-10;8.72388199885714E-07;0;0;1.94386480677471E-06;0;7.01859314247235E-09;2.0569675368979E-10;0;9.32950605989431E-06;4.15649554813364E-10;2.4990141434403E-06;1.80686038201616E-07;0;5.16428136621551E-06;0;2.1882042174766E-07;0;6.75857664210737E-11;0;0;6.09482307779144E-10;7.26069337830899E-07;6.90665073974173E-07;0;1.56039472281882E-07;0;0;3.94061919378392E-11;1.24717423553351E-07;0;1.60419974072348E-08;6.45417185694447E-08;0;4.50034745271759E-08;2.8339335326752E-07;4.32024732164761E-10;8.10989250089494E-08;8.16210484516823E-07;0;8.69530440795443E-07;1.55046042289668E-07;0;0;0;0;3.95626021052672E-09;8.0370750371147E-08;0.132276184629855;1.91142974147314E-07
35;2020-09-18;1.67066428767731E-06;1.97608178685017E-07;9.17874754693314E-10;1.63261173311984E-09;0;1.71668644110791E-06;0;2.10550148664123E-09;8.06895396134523E-09;7.90649827032412E-07;2.45774962656744E-10;0;1.94468818743595E-07;0;0;0;2.34237292953653E-08;0;4.25507794942602E-10;3.67917586453865E-11;5.961820313761E-07;1.30373885326528E-06;4.4814859155137E-09;3.74161219595702E-10;1.81721011564087E-06;0;0;1.22207316704202E-05;0;1.75381456926087E-08;1.18978879358078E-09;0;1.12048920069563E-05;4.15649554813364E-10;2.66707896521486E-06;3.24179907247083E-07;0;1.57700196879582E-05;0;2.77316493388192E-07;0;6.75857664210737E-11;0;0;7.39854544956028E-10;2.31500915450862E-06;1.14016826764432E-06;0;6.97739115661343E-07;0;0;6.40207628061491E-11;1.24717423553351E-07;0;1.60419974072348E-08;9.90233049468752E-08;0;4.50034745271759E-08;2.8339335326752E-07;1.6452576592808E-09;1.73866639235743E-07;1.26997021067795E-06;0;1.01223469922709E-06;2.16907168378628E-07;0;0;0;1.76630425372857E-07;3.95626021052672E-09;8.0370750371147E-08;0.236654863027881;3.32048513088587E-07
36;2020-09-19;3.33451915844097E-06;1.97608178685017E-07;9.17874754693314E-10;1.63261173311984E-09;0;3.54557802043383E-06;0;2.66187384097231E-09;8.06895396134523E-09;1.89585489130062E-06;5.52798207453147E-10;0;1.94468818743595E-07;0;0;1.73537499252539E-07;3.59015704057587E-08;0;4.25507794942602E-10;3.67917586453865E-11;5.961820313761E-07;1.8923950457793E-06;4.4814859155137E-09;3.74161219595702E-10;4.33951150375526E-06;0;0;2.21485844257566E-05;0;2.77808734760982E-08;1.18978879358078E-09;1.2973783406387E-09;1.12048920069563E-05;4.15649554813364E-10;3.23446695254643E-06;5.04940637081171E-07;0;1.84046002414969E-05;0;2.77316493388192E-07;0;6.75857664210737E-11;0;0;7.39854544956028E-10;3.42667735037822E-06;1.86390440965483E-06;0;1.06463938593793E-06;0;0;6.40207628061491E-11;1.24717423553351E-07;0;1.60419974072348E-08;1.47673519502397E-07;0;4.50034745271759E-08;2.8339335326752E-07;1.807129077616E-09;2.81897201285151E-07;0.000499121751013052;0;1.01223469922709E-06;4.40057139172419E-05;0;0;0;3.23986942601363E-07;3.95626021052672E-09;8.0370750371147E-08;0.318499276377591;4.20491466444228E-07
37;2020-09-20;5.59919773284817E-06;1.97608178685017E-07;9.17874754693314E-10;1.63261173311984E-09;0;4.3495136301094E-06;0;3.17101777181787E-09;8.06895396134523E-09;2.6718731999834E-06;5.52798207453147E-10;0;1.94468818743595E-07;0;0;1.73537499252539E-07;1.06441139963183E-07;0;4.25507794942602E-10;3.67917586453865E-11;1.94925390680726E-06;2.73947803896704E-06;4.4814859155137E-09;3.74161219595702E-10;9.23858188065294E-06;0;0;2.7323683599505E-05;0;3.92010814905241E-08;1.66311060530024E-09;2.91958395269116E-09;1.19795873726078E-05;4.15649554813364E-10;8.41234482197965E-06;8.22866957765994E-07;0;2.13928782368441E-05;0;2.77316493388192E-07;0;6.75857664210737E-11;0;0;7.39854544956028E-10;6.1793343447292E-06;1.86390440965483E-06;0;1.63040396655319E-06;0;0;6.40207628061491E-11;4.92863060379636E-07;0;1.60419974072348E-08;1.92887219105818E-07;0;4.50034745271759E-08;2.8339335326752E-07;2.09459157495465E-09;3.3925363743432E-07;0.00117635260271557;0;5.06186084619902E-05;0.000103603845055439;0;0;1.7526842812412E-09;5.2706268543387E-07;3.95626021052672E-09;5.8961720686877E-07;0.443533335984543;5.00077352431698E-07
38;2020-09-21;6.28164511929754E-06;3.25140623728738E-07;9.17874754693314E-10;5.18917347728623E-09;0;4.72336118876138E-06;0;1.04339127495676E-08;1.94326344768255E-08;3.39817494329624E-06;2.82281545718098E-09;0;1.94468818743595E-07;0;0;1.73537499252539E-07;1.06441139963183E-07;6.25329240733084E-05;4.25507794942602E-10;3.67917586453865E-11;2.43067284843381E-06;7.73091890515671E-06;4.4814859155137E-09;3.74161219595702E-10;1.65444811609367E-05;0;0;4.70646544967484E-05;0;5.58301661133034E-08;1.66311060530024E-09;2.91958395269116E-09;1.3735430481362E-05;4.15649554813364E-10;1.17798441656628E-05;1.54048290837944E-06;0;5.42015689439174E-05;1.16978668424642E-06;6.50257964353335E-06;0;6.75857664210737E-11;0;0;2.1098389707823E-09;8.38223178187265E-06;4.30690866272798E-06;0;8.3595876355023E-06;0;0;2.38431795190455E-10;4.92863060379636E-07;0;1.06454162193504E-06;3.30654990321845E-07;0;1.01359096099087E-06;2.8339335326752E-07;1.00242764464925E-08;5.46625389306048E-07;0.00117803031334513;0;0.000112395840297717;0.000103603845055439;0;0;1.28801302115981E-08;7.10000343633973E-07;3.95626021052672E-09;6.66779974304942E-07;0.661529628296647;7.80341432314006E-07
39;2020-09-22;7.67009132773477E-06;7.79181000951062E-07;9.17874754693314E-10;5.18917347728623E-09;0;7.93753419850347E-06;0;1.15692121738172E-08;1.94326344768255E-08;4.54688987561707E-06;4.02017688172268E-09;0;1.94468818743595E-07;4.07862078056982E-10;2.49573622152113E-08;1.73537499252539E-07;1.40933762311715E-07;6.25329240733084E-05;1.35245825920114E-09;3.67917586453865E-11;3.42876696233136E-06;9.0162979193196E-06;8.78661489938914E-08;3.74161219595702E-10;1.97841701953864E-05;0;0;6.05953636749802E-05;0;7.82727539427633E-08;2.94298834483389E-09;1.34228937856084E-08;1.3735430481362E-05;4.15649554813364E-10;1.61321295637031E-05;1.99216129924958E-06;0;5.75258015919538E-05;1.16978668424642E-06;6.50257964353335E-06;0;6.75857664210737E-11;0;0;3.10424595897352E-09;9.1064748792915E-06;4.90620020795609E-06;0;9.12344272079827E-06;0;0;2.04498831664067E-07;4.92863060379636E-07;0;1.29761639540878E-06;4.07469683402311E-07;0;1.54727823915451E-06;2.8339335326752E-07;1.99812001065541E-08;8.15593334110955E-07;0.00117864535287242;0;0.000112395840297717;0.000103603845055439;0;0;1.28801302115981E-08;1.14917214636542E-06;3.95626021052672E-09;7.38445622652617E-07;0.742116704210767;1.23727532550633E-06
40;2020-09-23;1.1310236323225E-05;1.13711656226901E-06;9.17874754693314E-10;5.18917347728623E-09;0;1.30785520464681E-05;0;1.47871747624718E-05;1.94326344768255E-08;5.80331948884949E-06;6.68700665327719E-09;0;1.94468818743595E-07;4.07862078056982E-10;2.49573622152113E-08;1.73537499252539E-07;1.40933762311715E-07;6.25329240733084E-05;1.35245825920114E-09;3.67917586453865E-11;5.44328298628329E-06;1.11245709127002E-05;8.78661489938914E-08;1.6390072606972E-09;2.6399370938538E-05;0;0;8.73974696614207E-05;0;9.88020394576387E-08;4.30274448434087E-09;1.34228937856084E-08;1.76177496288196E-05;4.15649554813364E-10;2.25845320946788E-05;2.88342987662991E-06;0;8.95975220991177E-05;2.69456070563386E-06;6.61603276808625E-06;0;6.75857664210737E-11;0;0;7.63932454406814E-09;1.02117139310336E-05;8.22315160505993E-06;0;1.07158971818696E-05;0;0;2.04529937777312E-07;4.92863060379636E-07;0;1.29761639540878E-06;6.09026215961747E-07;0;1.54727823915451E-06;2.8339335326752E-07;4.45635938547172E-08;1.18352390387007E-06;0.00117975937330414;0;0.000114751135721317;0.000103793252115836;0;0;1.28801302115981E-08;1.14917214636542E-06;3.95626021052672E-09;1.13266308083495E-06;0.799513593249676;2.45483412432403E-06
41;2020-09-24;1.55517919731731E-05;1.34197119616136E-06;9.17874754693314E-10;5.18917347728623E-09;0;1.42285424989201E-05;0;1.4791071712702E-05;4.05464403674558E-08;7.10599755070296E-06;9.17008341823782E-09;1.15408089083915E-05;1.94468818743595E-07;4.07862078056982E-10;2.49573622152113E-08;1.73537499252539E-07;1.79462948081313E-07;6.25329240733084E-05;1.35245825920114E-09;3.67917586453865E-11;8.21096575111385E-06;1.22021875635452E-05;8.78661489938914E-08;1.6390072606972E-09;3.17567072139607E-05;0;0;0.00011862693260324;0;1.26129208287308E-07;5.82938376595442E-09;1.34228937856084E-08;1.76177496288196E-05;4.15649554813364E-10;2.66118636346076E-05;3.62023415021236E-06;0;9.19043116535351E-05;2.69456070563386E-06;7.04736458688954E-06;0;6.75857664210737E-11;0;0;9.39306576720151E-09;1.40082537611306E-05;1.13151260878252E-05;0;1.36890864802618E-05;0;0;2.04529937777312E-07;1.48354770208027E-06;0;1.29761639540878E-06;8.29947466963493E-07;0;2.55355533699252E-06;2.8339335326752E-07;5.68559305884096E-08;1.53595434787892E-06;0.00118081750549587;0;0.000115117517689582;0.00010403988475945;8.80087773668974E-06;0;1.28801302115981E-08;1.14917214636542E-06;3.95626021052672E-09;1.38089547186809E-06;0.91952001094662;3.11339056183682E-06
42;2020-09-25;1.88466785705339E-05;1.63306860046918E-06;9.17874754693314E-10;5.18917347728623E-09;0;1.45710185304007E-05;0;1.47961113603697E-05;8.29243221042299E-08;7.91334537551671E-06;1.05279307737594E-08;1.15408089083915E-05;1.94468818743595E-07;4.07862078056982E-10;2.49573622152113E-08;1.73537499252539E-07;2.01651249926607E-07;6.25329240733084E-05;1.35245825920114E-09;3.67917586453865E-11;1.06412323818856E-05;1.4034276416224E-05;8.78661489938914E-08;1.6390072606972E-09;3.7035796236747E-05;0;0;0.000147737428010636;0;1.58228776550156E-07;6.68396871218558E-09;1.34228937856084E-08;2.14133106728562E-05;4.15649554813364E-10;2.91167480502573E-05;4.39009387807571E-06;0;0.000101503965145596;2.69456070563386E-06;7.19936400770725E-06;0;6.75857664210737E-11;0;0;1.14538623371434E-08;1.57451207426876E-05;1.13151260878252E-05;0;1.85233204814686E-05;0;0;2.04529937777312E-07;1.89789616143921E-06;0;1.29761639540878E-06;1.03872416921677E-06;0;5.78391440776125E-06;2.8339335326752E-07;1.37693149728648E-07;2.1745208238063E-06;0.0011886306944253;0;0.000115296997239794;0.000113705112041046;8.80087773668974E-06;0;1.28801302115981E-08;1.14917214636542E-06;3.95626021052672E-09;1.66842007381434E-06;0.945793447648025;3.83230113857169E-06
43;2020-09-26;2.19180848951376E-05;1.63306860046918E-06;9.17874754693314E-10;2.92935752697722E-08;0;1.45710185304007E-05;0;1.47977639161437E-05;8.29243221042299E-08;9.88088196891433E-06;1.39443981612349E-08;1.15408089083915E-05;1.94468818743595E-07;4.07862078056982E-10;2.49573622152113E-08;1.73537499252539E-07;2.01651249926607E-07;6.25329240733084E-05;1.35245825920114E-09;3.67917586453865E-11;1.31653528656182E-05;1.50723884209082E-05;8.78661489938914E-08;1.6390072606972E-09;4.72516630086777E-05;0;0;0.000190841998806914;0;1.78409017984382E-07;8.82756093159524E-09;1.34228937856084E-08;2.43092016689324E-05;4.15649554813364E-10;2.98632160000423E-05;5.36698305126687E-06;0;0.000108670346285626;4.33480095620977E-06;2.09614516807084E-05;0;6.75857664210737E-11;0;0;1.14538623371434E-08;1.69880591328592E-05;1.13151260878252E-05;0;1.91704887074255E-05;0;0;2.04529937777312E-07;1.89789616143921E-06;0;1.29761639540878E-06;1.21441536645309E-06;0;7.92531523857608E-06;2.8339335326752E-07;2.43932722146975E-07;2.76023663235599E-06;0.0027196986483923;0;0.000115296997239794;0.000244947850217765;8.80087773668974E-06;0;1.28801302115981E-08;1.14917214636542E-06;3.95626021052672E-09;1.66842007381434E-06;0.953430254710127;4.20433356701626E-06
44;2020-09-27;2.88110103395148E-05;1.63306860046918E-06;9.17874754693314E-10;4.17756908861E-08;0;1.45710185304007E-05;0;1.47996741045422E-05;8.29243221042299E-08;1.05799037989846E-05;2.21328171119984E-08;1.15408089083915E-05;1.94468818743595E-07;4.07862078056982E-10;2.49573622152113E-08;1.73537499252539E-07;2.01651249926607E-07;6.25329240733084E-05;1.35245825920114E-09;3.67917586453865E-11;1.52749494718377E-05;1.6227033236219E-05;8.78661489938914E-08;1.6390072606972E-09;5.52392826591868E-05;0;0;0.000222454294413788;0;1.948428442383E-07;8.82756093159524E-09;1.34228937856084E-08;2.43092016689324E-05;4.15649554813364E-10;2.98632160000423E-05;5.79127260162853E-06;0;0.000112319767517358;6.71713887815E-06;2.09614516807084E-05;0;6.75857664210737E-11;0;0;1.14538623371434E-08;2.15069955971619E-05;1.7599062701279E-05;0;2.00378842436117E-05;0;0;2.04529937777312E-07;2.57428577401867E-06;0;1.29761639540878E-06;1.32477130005776E-06;0;7.92531523857608E-06;2.8339335326752E-07;2.74128960147372E-07;2.76023663235599E-06;0.00456439963771018;0;0.000273109015720894;0.000403382877861171;8.80087773668974E-06;0;1.28801302115981E-08;1.14917214636542E-06;3.95626021052672E-09;1.66842007381434E-06;0.977647358496497;4.55433982541161E-06
45;2020-09-28;3.32166378615043E-05;1.79893448514795E-06;9.17874754693314E-10;4.17756908861E-08;0;1.45710185304007E-05;0;1.48379031324193E-05;1.33198477715815E-07;1.17925883857727E-05;2.66388992148696E-08;1.15408089083915E-05;1.94468818743595E-07;4.07862078056982E-10;2.49573622152113E-08;2.38427818802359E-06;3.41841978517911E-07;0.000229786933508125;1.23190116648915E-08;3.67917586453865E-11;2.19953286684034E-05;2.72984437850027E-05;8.78661489938914E-08;1.6390072606972E-09;6.90513051127679E-05;0;0;0.000264807622214391;2.23459690719806E-07;2.95748908019742E-07;1.27920871465753E-08;1.34228937856084E-08;2.43092016689324E-05;4.15649554813364E-10;4.32529985063714E-05;8.55879152760578E-06;0;0.00020051339257687;1.1335681338298E-05;2.11000508902472E-05;0;6.75857664210737E-11;8.15037020437013E-08;0;2.54332150755308E-08;2.48572784946712E-05;1.7599062701279E-05;0;3.39919508867522E-05;0;7.38822046607304E-08;2.04744033825937E-07;2.57428577401867E-06;0;2.26089890440893E-06;1.49445810297069E-06;0;9.95968929444595E-06;2.8339335326752E-07;7.80309949613507E-07;3.06262438514927E-06;0.0045654103696204;0;0.000478906473679081;0.000404657660481795;8.80087773668974E-06;0;1.28801302115981E-08;1.14917214636542E-06;3.95626021052672E-09;2.18406769862339E-06;0.985841914773882;6.07178086031441E-06
