;day;Australia;Austria;Bahrain;Bangladesh;Belarus;Belgium;Bosnia and Herzegovina;Brazil;Burkina Faso;Canada;Chile;China;Chinese Taipei;Colombia;Cote d'Ivoire;Croatia;Czech Republic;Denmark;Ecuador;El Salvador;Finland;France;Gambia;Georgia;Germany;Ghana;Gibraltar;Hong Kong;Hungary;India;Indonesia;Iran;Ireland;Israel;Italy;Japan;Jordan;Latvia;Lithuania;Luxembourg;Macedonia;Madagascar;Malaysia;Malta;Mexico;Netherlands;New Zealand;Nigeria;Norway;Pakistan;Papua New Guinea;Peru;Poland;Portugal;Romania;Russian Federation;Rwanda;Singapore;Slovakia;South Africa;South Korea;Spain;Sri Lanka;Sweden;Switzerland;Thailand;Trinidad and Tobago;Tunisia;Turkey;Uganda;United Arab Emirates;United Kingdom;United States of America
15;2020-08-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;2020-08-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;2020-08-31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;2020-09-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;2020-09-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;2020-09-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;2020-09-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;2020-09-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;2020-09-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;2020-09-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;2020-09-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;2020-09-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;2020-09-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;2020-09-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;2020-09-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;2020-09-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;2020-09-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;2020-09-15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33;2020-09-16;6.5185113004496E-07;1.00777263943742E-05;5.98147284165398E-07;1.25740689474107E-06;8.88888641882702E-07;3.580848236099E-05;1.12962965841906E-07;2.40184959694353E-06;2.96296199221539E-08;5.10831968304613E-06;1.1111116974382E-07;7.7175602389232E-06;6.28703311532657E-07;2.20370346079563E-07;8.98148292999813E-08;1.44471174921707E-05;9.9943934807167E-06;1.70461507960538E-05;1.75925854886156E-07;2.77777777391975E-09;2.53147871246902E-06;0.000256866583295381;1.12037141862728E-07;6.20370351034808E-08;6.93957376432836E-05;2.83332973611372E-06;7.05367722547959E-06;5.83424708349207E-06;1.4587856132303E-05;1.42924935557852E-05;5.43519241182253E-07;1.44629523189182E-06;8.81867592357926E-05;3.80277054722753E-06;0.000181980664565261;1.37407342623802E-06;3.62962739684564E-07;9.03144059685037E-06;2.17534671482354E-05;1.47777657475379E-06;2.09166447913347E-06;9.25924995713314E-09;7.99999198611582E-07;1.09545694704879E-05;3.5833337107636E-07;4.56681060691837E-05;6.37962759557228E-07;5.60461448853398E-06;6.43238591489478E-06;1.17314151503E-05;9.25925916237997E-10;3.98148510684999E-08;9.64759013175578E-05;8.92163894256497E-05;5.49744144070526E-05;8.73885012158238E-06;1.28703667634349E-07;2.38518135906153E-06;8.7379247880017E-06;1.28703760245448E-07;1.16388805407066E-06;0.000195073563760909;1.67499864357709E-06;1.427860058759E-05;1.71554069082128E-05;1.29536954989703E-06;1.01852591981302E-08;8.185180725139E-07;8.88136474733679E-05;4.99999895000005E-08;1.23582648304605E-05;0.632120558828558;1.7599850240263E-05
34;2020-09-17;2.06325124587451E-06;3.18978803581606E-05;1.89326695029007E-06;3.97996493641547E-06;2.81352603782669E-06;0.000113337356434483;3.57552676130145E-07;7.60236433771267E-06;9.37842838376797E-08;1.61688698759447E-05;3.51691334176723E-07;2.44275774649575E-05;1.9899833927157E-06;6.97520618647298E-07;2.84283730847705E-07;4.57276003883194E-05;3.16341190250551E-05;5.39538339688023E-05;5.56844054673115E-07;8.79227973375411E-09;8.01266690845637E-06;0.000812813358554453;3.54622239603786E-07;1.96360895608961E-07;0.000219636324781665;8.96808647316837E-06;2.23262747997967E-05;1.84665631037067E-05;4.61730552453435E-05;4.52381967289172E-05;1.7203573505654E-06;4.57783646455897E-06;0.000279103909180636;1.20365585684717E-05;0.000575895495871487;4.34923920699877E-06;1.14885673209549E-06;2.85862233866933E-05;6.88529033605916E-05;4.67748154777798E-06;6.62056475258632E-06;2.93075695042879E-08;2.53217184479836E-06;3.46732190342622E-05;1.13420377010749E-06;0.000144542488967275;2.01929154925044E-06;1.77397342576085E-05;2.03597793830168E-05;3.71320466846511E-05;2.93075989053312E-09;1.26022786056655E-07;0.000305335628481389;0.00028236229010195;0.000173995799538073;2.76601277692228E-05;4.07375458525311E-07;7.54960595925569E-06;2.76571989396179E-05;4.07375751659799E-07;3.68395794032622E-06;0.000617320496817301;5.30173079536762E-06;4.51942237783244E-05;5.42996408740582E-05;4.10012478694601E-06;3.22385930773123E-08;2.59078806544038E-06;0.000281087768612818;1.58260994101748E-07;3.91161125345063E-05;0.957795174581456;5.57063491858425E-05
35;2020-09-18;4.35969010247146E-06;6.73997239212178E-05;4.00051035075786E-06;8.40973452354916E-06;5.94503288106052E-06;0.000239469213421109;7.55516491774016E-07;1.6063894523708E-05;1.98168237129019E-07;3.41648690412419E-05;7.43131352636057E-07;5.16153049500521E-05;4.20487387195298E-06;1.47387578451403E-06;6.00697659658969E-07;9.66209630955371E-05;6.68424101479867E-05;0.000114002210712811;1.17662332875183E-06;1.85782797105995E-08;1.69308653154133E-05;0.00171671557729396;7.49324417613672E-07;4.14914831251814E-07;0.000464039642584768;1.89496687203406E-05;4.7175321885567E-05;3.90198516147436E-05;9.75621708334593E-05;9.55868947862764E-05;3.63514931116447E-06;9.67304415112501E-06;0.000589661075962552;2.54333417271478E-05;0.00121648981426039;9.19001553482333E-06;2.4275579054423E-06;6.04023556894064E-05;0.000145482119340468;9.8835953116683E-06;1.39893469002054E-05;6.19275357654761E-08;5.35052707261766E-06;7.32638581189707E-05;2.39659591491196E-06;0.00030539687970656;4.2668025109609E-06;3.74840772762902E-05;4.30201726737965E-05;7.84592072247985E-05;6.19275987995583E-09;2.66288890642951E-07;0.00064507124627871;0.000596543954995149;0.000367621338161301;5.8445556602938E-05;8.6079307825984E-07;1.5952415853603E-05;5.84393681123002E-05;8.60793697659158E-07;7.78426792009139E-06;0.00130396362673145;1.12026403297684E-05;9.5493983653928E-05;0.000114732864263409;8.66363377988423E-06;6.81208526102881E-08;5.47438407856864E-06;0.000593851707600443;3.34408920116815E-07;8.26514039612764E-05;0.998754453336071;0.000117705087792096
36;2020-09-19;7.68738812727623E-06;0.000118842247861751;7.05405183999246E-06;1.48287588988085E-05;1.0482797276993E-05;0.000422215240285481;1.33219480312958E-06;2.8325141816466E-05;3.4942817883929E-07;6.0241809609008E-05;1.31035621522868E-06;9.10109932319441E-05;7.41440300344166E-06;2.59886996995935E-06;1.0592043409324E-06;0.000170364561093035;0.000117859592027791;0.000201010289358761;2.07472801580614E-06;3.27589072004475E-08;2.98538440816944E-05;0.00302508504177605;1.32127638275387E-06;7.31615338386963E-07;0.000818091862268787;3.34135325610827E-05;8.31823076601368E-05;6.88023160163562E-05;0.000172024060929118;0.000168541331837321;6.40981600204307E-06;1.70563256159069E-05;0.00103950988229859;4.48459390827899E-05;0.00214402918829577;1.62046118909627E-05;4.28048625999179E-06;0.000106504455496473;0.000256513021676457;1.74275857436018E-05;2.46671532867477E-05;1.09196243965132E-07;9.43451524582431E-06;0.000129181865926653;4.22589137122347E-06;0.000538440705304363;7.52360084226757E-06;6.60943785086893E-05;7.58558239953441E-05;0.000138342246113715;1.09196357435246E-08;4.69544670889127E-07;0.00113716807458186;0.00105164090403316;0.000648132329734028;0.00010305420641172;1.51782791221506E-06;2.81285749185E-05;0.000103043294790643;1.51782900439539E-06;1.37258862835424E-05;0.0022981225561468;1.97534268109925E-05;0.00016837751445115;0.000202298531484298;1.52764541735422E-05;1.20116861283388E-07;9.65291024760643E-06;0.00104689584615251;5.89660056329647E-07;0.000145733853019927;0.99999244428846;0.000207538960606145
37;2020-09-20;1.22167204315629E-05;0.000188856728725122;1.12102308210654E-05;2.35656659564975E-05;1.66591430130384E-05;0.000670898298683658;2.11711463911207E-06;4.50137587890866E-05;5.55308972217936E-07;9.57341999139595E-05;2.08240892176051E-06;0.000144630211080268;1.17828961468842E-05;4.13010439048782E-06;1.68328024630809E-06;0.000270728683500714;0.000187295207249435;0.000319425350584253;3.29714249243668E-06;5.20602455301508E-08;4.74431210237655E-05;0.00480315974362797;2.09976316877042E-06;1.16267817102038E-06;0.00129979299071574;5.31000497744759E-05;0.000132189552444385;0.000109337984817243;0.000273365684016541;0.000267831508510419;1.01864194041757E-05;2.71056674992932E-05;0.00165147649469865;7.12679383057746E-05;0.00340512473717388;2.57521427518245E-05;6.80251283906791E-06;0.000169250889600036;0.000407618048978737;2.76956657285304E-05;3.92005975411158E-05;1.73533967693108E-07;1.49932296813298E-05;0.000205287183051856;6.71575120805477E-06;0.000855550787376758;1.1956431891021E-05;0.00010503471885209;0.000120546896929431;0.000219843653378375;1.73534153043238E-08;7.46197287927248E-07;0.00180657472829232;0.0016707431579091;0.00102981107283474;0.000163768114306558;2.41212134240619E-06;4.47013811259632E-05;0.000163750774680927;2.41212307809063E-06;2.1813002586118E-05;0.0036496883203128;3.1391837007206E-05;0.000267571196807667;0.000321472373486909;2.42771341168497E-05;1.90888941793133E-07;1.53402996712559E-05;0.00166320700514551;9.37083831511187E-07;0.000231589364765152;0.999999992745827;0.0003297994244219
38;2020-09-21;1.75787590091649E-05;0.000260705126479329;1.62824508634754E-05;3.56825128988633E-05;2.33607624665645E-05;0.000944210442125184;2.88105819897127E-06;6.6658398314896E-05;8.42241708677706E-07;0.000134329130427105;3.16702031870811E-06;0.000205712461533355;1.66307610480688E-05;5.78748769434607E-06;2.39009164539297E-06;0.000363757031098532;0.000258160921723681;0.000444447340410957;4.78077182392467E-06;9.25065444405701E-08;6.8784833851454E-05;0.00675089994402038;3.13739877346758E-06;1.58654757580158E-06;0.00184111419831414;7.85650376539392E-05;0.000189189353605722;0.000148816298754767;0.000382708027365098;0.000386704014838275;1.46584970234665E-05;3.82601389358596E-05;0.00231212595790765;0.000105785166080102;0.00469924599299987;3.72515896838641E-05;1.01927177347708E-05;0.000234857492477045;0.000572477239088374;4.01458119029983E-05;5.5817071396586E-05;3.45838921135734E-07;2.12494134333106E-05;0.000283416689651757;1.07126459460546E-05;0.00120411720774524;1.68423851166796E-05;0.00015489382125311;0.000169214516567686;0.000317597664153823;4.47407842467527E-08;1.09679220850644E-06;0.00251670966938617;0.00232215046949558;0.00145314106138747;0.000230880855099618;3.33331502609306E-06;6.43949294690642E-05;0.000231303973060158;8.16507906198525E-06;3.03150265761351E-05;0.00507022618971821;4.37590541098297E-05;0.000391095037870004;0.000443502402510312;3.52388464523188E-05;2.96267543812809E-07;2.1221047382465E-05;0.00229984696825628;2.32894260042122E-06;0.000336423849345805;0.99999999999779;0.000471850114813928
39;2020-09-22;2.38266811810354E-05;0.000344417854895708;2.2192674288506E-05;4.98011287815563E-05;3.11695716422696E-05;0.00126258512035847;3.77122032613889E-06;9.18785897082403E-05;1.17658157403386E-06;0.000179298863836332;4.43083050549698E-06;0.00027688205796834;2.227956402193E-05;7.71870159258081E-06;3.21368230115785E-06;0.00047214466899349;0.000340728784178677;0.000590105829445597;6.50952468218199E-06;1.39635407836431E-07;9.36520652060386E-05;0.00901563893368146;4.34647191964117E-06;2.08044876136261E-06;0.00247150276470605;0.000108236551047695;0.000255602603795595;0.000194815281794751;0.000510100905226322;0.000525198891799836;1.98694292890714E-05;5.12574031925057E-05;0.00308137692645651;0.000146003851932185;0.00620506316171885;5.06508166765033E-05;1.41430402188304E-05;0.000311298234796239;0.000764540284097301;5.46527846260115E-05;7.51785826771299E-05;5.46612185260437E-07;2.85391989823046E-05;0.000374447107534978;1.53698903502164E-05;0.00161012062609493;2.25355689276367E-05;0.000212987544083015;0.000225920047054582;0.000431490605688093;7.66531130055987E-08;1.5053125185569E-06;0.00334353633518445;0.00308064760261398;0.00194618763919921;0.000309076328350891;4.40670792118506E-06;8.7341770742173E-05;0.000310012601780301;1.48685008138782E-05;4.02216698875113E-05;0.00672291164637985;5.81693987557841E-05;0.000535008323792547;0.000585675529527377;4.80115091891502E-05;4.19056860118696E-07;2.80733728266236E-05;0.00304116091838617;3.95076283074679E-06;0.000458565295610606;1;0.000637345059429189
40;2020-09-23;3.11068402959111E-05;0.000441952817921764;2.90793450066172E-05;6.62521810521952E-05;4.02684809535641E-05;0.00163343390625534;4.80845467956729E-06;0.00012126487680646;1.56616117101001E-06;0.000231695977492337;5.90344630398397E-06;0.000359803955404274;2.8861626026156E-05;9.96898733299502E-06;4.17334634079497E-06;0.000598425365230791;0.000436929965896661;0.000759803342886448;8.52389955897989E-06;1.94550933082291E-07;0.000122627098255755;0.0116480463825246;5.75530715511E-06;2.65595234773193E-06;0.00320554237629403;0.000142809302499655;0.000332983133803552;0.000248411580278707;0.000658521245659786;0.00068655178637078;2.59412812709067E-05;6.64018716741258E-05;0.0039769759171462;0.000192865457231285;0.00795679887127776;6.6263647080909E-05;1.87460181346473E-05;0.000400361198686653;0.000988289563410624;7.15563443075238E-05;9.77385438397579E-05;7.8055730140217E-07;3.70333410965785E-05;0.000480507180214856;2.07965806573501E-05;0.00208299603391383;2.91693437677256E-05;0.000280675295523618;0.000291990449022332;0.000564184652292488;1.1383801835246E-07;1.98132863705137E-06;0.00430610735886191;0.00396373676591522;0.00252038862932685;0.000400183598734228;5.65744610772424E-06;0.000114079241324043;0.000401717709951874;2.26794100349841E-05;5.17649721130891E-05;0.00864519217132506;7.496036892401E-05;0.000702672929584349;0.000751313093020603;6.28942746288684E-05;5.6213349641589E-07;3.60577851678628E-05;0.0039042604803126;5.84053804602168E-06;0.000600868213694998;1;0.000830148631492869
41;2020-09-24;3.95897656664714E-05;0.000555590572958941;3.71037765773092E-05;8.54209465719199E-05;5.08706141535662E-05;0.00206538088922093;6.01706028049732E-06;0.000155505297906062;2.02010719728461E-06;0.000292746715940293;7.61936600647861E-06;0.000456417591926854;3.65311263880983E-05;1.25910605113814E-05;5.29156560039318E-06;0.000745550122828389;0.000549013897441616;0.000957502053091907;1.08710857806289E-05;2.58539637037991E-07;0.000156388347895679;0.0147065623313752;7.39690865600267E-06;3.32654063208232E-06;0.00406017917987889;0.000183092680795975;0.000423140975222329;0.000310859473307392;0.000831435898724887;0.000874530662753888;3.30162824887926E-05;8.40482307717649E-05;0.00501953150890009;0.000247466799987466;0.00999406287160382;8.44557330214989E-05;2.41094766390982E-05;0.000504129200030972;0.0012489436573696;9.1252361795024E-05;0.000124025235905162;1.05315492857969E-06;4.6930800451423E-05;0.000604076378969074;2.71198354839072E-05;0.00263371772762256;3.68991001352412E-05;0.000359540685014986;0.000368971542285574;0.000718780283359767;1.57166638717684E-07;2.53599219461373E-06;0.00542654238411304;0.00499174380231749;0.00318904280301778;0.0005063332036079;7.11483018215649E-06;0.000145233394094885;0.000508563789881057;3.17976209629541E-05;6.52152989251076E-05;0.0108803808416463;9.45251995626106E-05;0.000898003721289853;0.000944282784010469;8.0235701834491E-05;7.28849331476936E-07;4.53613074268247E-05;0.00490901942198832;8.04253877426975E-06;0.000766656965446715;1;0.00105476042549995
42;2020-09-25;4.94741552791455E-05;0.000687987342210267;4.64539292632648E-05;0.000107756325744834;6.32242976113293E-05;0.00256845871874837;7.4253507239846E-06;0.000195401466822755;2.54905425203382E-06;0.000363879598380196;9.61878748006476E-06;0.000568982023775008;4.5467712903126E-05;1.56463458300249E-05;6.59453627163854E-06;0.000916955616782074;0.000679600562079731;0.00118781534453653;1.3606068845345E-05;3.33265420412511E-07;0.000195726217407606;0.0182584709046769;9.30973333612582E-06;4.10792342702516E-06;0.00505509538030386;0.000230029660425289;0.000528184502714993;0.000383620131415312;0.0010328818928459;0.00109352293818075;4.1260157342411E-05;0.000104609741147771;0.00623296235820473;0.000311085654228289;0.0123626479935988;0.000105653110947744;3.03590533197024E-05;0.000625028236344793;0.00155257741869158;0.000114202080030504;0.00015465416235495;1.37157392500769E-06;5.84634015691906E-05;0.000748042498367572;3.4487772573941E-05;0.00327504666825179;4.59058970257702E-05;0.000451428422530043;0.000458664029261035;0.000898888149707879;2.08092320279709E-07;3.18229727534452E-06;0.00673050610856725;0.00618826054018959;0.00396760708949256;0.000630006702786782;8.81300162050616E-06;0.000181533633850844;0.000633048648993112;4.25765345407988E-05;8.08876701636087E-05;0.0134785123774713;0.000117322062659887;0.00112555904267824;0.00116908805697987;0.000100441912713119;9.2311004145797E-07;5.62018551220089E-05;0.00607850692169772;1.06306580885059E-05;0.00095980276035419;1;0.00131641904706644
43;2020-09-26;6.10332461829294E-05;0.000842533455194697;5.73882038093699E-05;0.000133960513668352;7.76593297276622E-05;0.00315640924527;9.06631742390521E-06;0.000242054803598167;3.16963618035793E-06;0.000446991616882576;1.19645787881747E-05;0.000700604565529919;5.59185766410509E-05;1.92164232294445E-05;8.11829688825323E-06;0.00111664376014004;0.000831741325693721;0.00145686950613563;1.68044449504862E-05;4.21923853787465E-07;0.000241727347874407;0.0223940988565754;1.15482171519838E-05;5.01840607822244E-06;0.00621734416631699;0.000284915911244639;0.000651013225303328;0.00046839567723464;0.00126821944435582;0.00134956007090837;5.0900799492662E-05;0.000128655032039499;0.00764897744017694;0.000385477539266848;0.0151220743729698;0.000130441541753221;3.76913564359608E-05;0.000766280674474245;0.00190725484019736;0.000141039626682333;0.0001904719815962;1.75152132418472E-06;7.19500852868649E-05;0.000916118859776376;4.31626077260857E-05;0.00402452131612789;5.64388837796078E-05;0.000558873289510692;0.000563459045426079;0.00110947198146008;2.68875190862369E-07;3.93810196804368E-06;0.00825202236802032;0.00758457011198115;0.00487733419768057;0.000774618416113658;1.07973231524546E-05;0.000223982932371909;0.000778608736588497;5.5395877167255E-05;9.92005634365333E-05;0.0165057897781393;0.000143959541787187;0.00139160308798474;0.00143124740899758;0.000124071232820941;1.15101948837549E-06;6.88689527228072E-05;0.00744331908311068;1.37198828883809E-05;0.00118562661183738;1;0.00162232778150595
